"gene","gbm","mean_expr","var_expr","cv_expr"
"AT1G01453",FALSE,0.00398174691913774,0.00402003389471867,15.9235979878987
"AT1G01460",FALSE,0.000364209699868585,0.000331187090521644,49.9672205090073
"AT1G01470",FALSE,1.67530091863036,1.97923340986815,0.839760958756189
"AT1G01480",FALSE,0.00831518525346034,0.0120488634448813,13.2008261591089
"AT1G01490",FALSE,0.540024660202457,0.397889185947763,1.16806624984899
"AT1G01500",FALSE,0.0484374427967513,0.0350106996650697,3.8629508992956
"AT1G01510",TRUE,0.129024791116059,0.0868076174921646,2.2835249113564
"AT1G01520",FALSE,0.00189930182734453,0.00146948178591764,20.1831114154871
"AT1G01540",TRUE,0.106095595518311,0.0765778086059301,2.60827940521997
"AT1G01550",FALSE,0.535050552024622,0.426842563566121,1.2210657318488
"AT1G01560",FALSE,0.00466575972651227,0.00447516509911142,14.3377882102428
"AT1G01570",FALSE,0.0126941484543881,0.0122256648490483,8.71029111131166
"AT1G01580",FALSE,0.0589806597404947,0.0727797136481088,4.57399352128558
"AT1G01600",FALSE,0.00121780654767485,0.000860955310916012,24.0941716469086
"AT1G01610",FALSE,0.00356761122976635,0.00397447241966906,17.6710445397107
"AT1G01620",FALSE,2.20922862397061,1.83145550848567,0.612572540320983
"AT1G01630",FALSE,0.368272620566752,0.28015417194242,1.43723940200361
"AT1G01640",FALSE,0.052848379132671,0.0547135521341894,4.42604457669012
"AT1G01650",TRUE,0.205437866227313,0.147150070632179,1.86723827834365
"AT1G04027",FALSE,1.8885649813908e-05,7.67798706097171e-06,146.720823334658
"AT1G01660",TRUE,0.00214418340670472,0.00170781681923085,19.2734167544678
"AT1G01670",TRUE,0.00335031133446665,0.00218872527362011,13.9640199242498
"AT1G01680",TRUE,0.000459934651731796,0.00031044589443881,38.3086484055933
"AT1G01690",TRUE,0.0130289745008038,0.00774725083266731,6.75559451718147
"AT1G01695",FALSE,0.000471075865921012,0.000299216450193449,36.719932825713
"AT1G04037",FALSE,0.000447751473221274,0.000359523687901647,42.34739808698
"AT1G01710",TRUE,0.0490722977809235,0.0388433968100159,4.01626357690929
"AT1G01715",FALSE,0.0243054950570895,0.0147823661702691,5.00227434684415
"AT1G04043",FALSE,0.000104491198977557,1.86774753317345e-05,41.3598898292623
"AT1G01720",FALSE,1.47960050790636,0.951538236485536,0.659278101600815
"AT1G01725",FALSE,0.0648174581649601,0.0605090384324002,3.79505548396194
"AT1G04047",FALSE,0.049508709402277,0.0469508674604981,4.37663375031284
"AT1G01730",FALSE,0.163205445116466,0.114925906030601,2.07718091583396
"AT1G01740",FALSE,0.00111943912607344,0.000469057256052909,19.3469472366659
"AT1G01750",TRUE,0.211213138162994,0.251602011048907,2.37484967631399
"AT1G04053",FALSE,0.00574599126989216,0.00304926181800192,9.61019933759051
"AT1G01760",TRUE,0.00505792357723239,0.00389455696064488,12.3383409462314
"AT1G01770",TRUE,0.0626140519850653,0.0526779457487938,3.6655791862758
"AT1G01780",FALSE,0.100781036229061,0.0914028846843178,2.99986099840898
"AT1G01790",TRUE,0.0191005131988508,0.0142253901801194,6.24434741025058
"AT1G01800",FALSE,0.811367157640558,0.470932659900386,0.845788899148916
"AT1G01810",FALSE,0.0543632996733014,0.0357455549516738,3.47780488244976
"AT1G01820",TRUE,0.253139420353559,0.173589909715014,1.64589625603411
"AT1G01830",FALSE,0.0621545808555129,0.040991113898258,3.25740469444296
"AT1G04067",FALSE,0.000238202274036575,0.00013945297817233,49.57560165331
"AT1G01840",FALSE,0.0144672625674111,0.00867567270630375,6.43821115595459
"AT1G01860",FALSE,0.0144208981800305,0.00907784542862937,6.60692050408297
"AT1G01880",TRUE,0.00221221379331069,0.00211420592807399,20.7848333746019
"AT1G01900",FALSE,0.0245001275884519,0.0394416115851485,8.10604443196049
"AT1G01910",TRUE,0.394635554362259,0.242357855111919,1.24747640506551
"AT1G01920",TRUE,0.0686234224298184,0.041119337324896,2.95495369559688
"AT1G01930",TRUE,0.0429085254575903,0.0286322045627887,3.94351778453351
"AT1G01940",FALSE,0.205488751228998,0.131323083735514,1.76352850259578
"AT1G01950",TRUE,0.0599185680370146,0.0442777009596523,3.51181076342928
"AT1G01960",TRUE,0.177633085317062,0.12346319467832,1.9780847557713
"AT1G01970",TRUE,0.0124363228784707,0.00726825219896114,6.85524538823434
"AT1G01980",FALSE,3.39460263576281e-05,6.95482523803122e-06,77.688040340166
"AT1G01990",FALSE,0.103050794466606,0.0674282142779044,2.51981980383993
"AT1G02000",FALSE,0.136215327998867,0.106868024424441,2.39992632754425
"AT1G02010",TRUE,0.0116660281732034,0.00808826310550596,7.70911659544501
"AT1G02020",FALSE,0.0123748521869118,0.00946339950927099,7.86110445863116
"AT1G02030",FALSE,0.00292897718712992,0.00329314844253175,19.5924913919128
"AT1G02040",FALSE,0.000747189148556013,0.000278110924868428,22.3191920235483
"AT1G02050",TRUE,0.00720361756509213,0.0052092378293481,10.0192784051479
"AT1G02060",FALSE,0.000482649502472467,0.000160365381685439,26.2375602146996
"AT1G02070",FALSE,0.00506593052593738,0.00685820957385522,16.3473042831264
"AT1G02080",TRUE,0.221068876973948,0.162984374695057,1.82618756094738
"AT1G02090",FALSE,0.324989699381301,0.19908702959761,1.37294104050034
"AT1G02100",TRUE,0.172053223592412,0.108368911476743,1.91332850423646
"AT1G02110",TRUE,0.024302976276545,0.0168142700435427,5.33555432454637
"AT1G02120",TRUE,0.100012393479947,0.0760036862407067,2.75653497600001
"AT1G02130",FALSE,0.389537982715531,0.248779916869319,1.28043591833036
"AT1G04087",FALSE,0.000309449178387023,0.000277027975785726,53.7864003829582
"AT1G02140",FALSE,0.860478170980166,0.457550133353534,0.786103057999758
"AT1G02145",TRUE,0.0595497240369996,0.0370264030097729,3.23129053652101
"AT1G02150",FALSE,0.0217024413418901,0.0129893143445984,5.251513937181
"AT1G02160",FALSE,0.23127056415255,0.153705648645565,1.69521409311171
"AT1G02170",FALSE,0.300747255369979,0.200348804212782,1.48830419094463
"AT1G02180",FALSE,0.00809207570518712,0.00535917152764063,9.04667297789508
"AT1G02190",FALSE,0.00109124515217834,0.000614617014240912,22.7185161327598
"AT1G02205",FALSE,0.00723593041922512,0.00634892713070785,11.0117359580769
"AT1G02220",FALSE,0.0527703365087658,0.0377740232142841,3.68304273281124
"AT1G02230",FALSE,0.197375178086967,0.159591925076714,2.02401124882089
"AT1G02250",FALSE,0.0012571322299035,0.000685171503332666,20.8218198783398
"AT1G02260",TRUE,0.0411734742737714,0.0285367073964418,4.10283844349568
"AT1G02270",TRUE,0.107217620514806,0.0732887459246301,2.52494824430931
"AT1G02280",TRUE,0.0947090693824914,0.0644277992007534,2.68006346860898
"AT1G02290",TRUE,0.00974381566236987,0.00897227791472393,9.72125419687351
"AT1G02300",FALSE,0.00183198793366689,0.00197753285680674,24.273882488072
"AT1G02305",TRUE,0.486520737150682,0.393941633649801,1.29007388739288
"AT1G02310",FALSE,0.00434185353365655,0.00430736526052524,15.1157841441692
"AT1G04103",FALSE,0.00113334329804998,0.000948211845604042,27.1700981601706
"AT1G02330",TRUE,0.193207934484612,0.121571118414354,1.80463862491233
"AT1G02335",FALSE,0.0645005736885202,0.247030151461701,7.70568772118479
"AT1G02340",FALSE,0.0647635306192576,0.0486283036544524,3.40497590835832
"AT1G02350",FALSE,0.00557835764448131,0.00267958345718233,9.27955797237313
"AT1G02360",FALSE,0.127871007533137,0.218111859009123,3.65230932861404
"AT1G02370",FALSE,0.00758464607391102,0.00396278405573177,8.29974756436217
"AT1G02380",FALSE,0.00536746679791863,0.00421919569193995,12.1016745099501
"AT1G02390",FALSE,0.0344625453417434,0.0337893126935153,5.33386879424789
"AT1G02400",FALSE,0.055915197822701,0.06689854062346,4.62571057683567
"AT1G02405",FALSE,0.00292416441344707,0.003335972080713,19.7519244660809
"AT1G02410",TRUE,0.170111422657508,0.10728322403373,1.92545082525968
"AT1G02420",TRUE,0.000566284187354152,0.000275377905619163,29.3042163169383
"AT1G04117",FALSE,0.00225257738984536,0.00198595823895884,19.7836005827473
"AT1G02430",TRUE,0.0392222113081065,0.0301962397638584,4.43041447623213
"AT1G04123",FALSE,0.00030719882363358,0.000169161612295678,42.3380995355493
"AT1G02440",FALSE,0.00543179901621423,0.0037606209927952,11.2897959060763
"AT1G02450",FALSE,0.0446676446631254,0.0430854859504701,4.64699756801742
"AT1G02460",FALSE,0.0175246736455696,0.0174409145884481,7.53589239605664
"AT1G02470",FALSE,0.00139274748154415,0.0010458664223569,23.2201878195274
"AT1G02475",FALSE,0.0283490730865504,0.0222204806209045,5.25820919865791
"AT1G02490",FALSE,0.00039230665268378,0.00011232815241847,27.0158499138839
"AT1G02500",TRUE,1.72631751000182,0.990955381396999,0.576642137256751
"AT1G02510",FALSE,0.000203577708330208,0.000111309104217751,51.8245002264506
"AT1G02520",TRUE,0.175499458256422,0.18187990244206,2.43005764606869
"AT1G02530",TRUE,0.00141956560098292,0.00167156253987665,28.8008859919997
"AT1G02560",TRUE,0.223933469821037,0.146093700468923,1.70685541914479
"AT1G02570",FALSE,0.00914709405099316,0.00942941896072772,10.6159611776163
"AT1G02575",FALSE,0.000928933286444698,0.000524981609885902,24.6653634877997
"AT1G02580",FALSE,0.00521883292137382,0.00374389064890729,11.7243340638335
"AT1G02610",FALSE,0.195385169198568,0.162262322723959,2.06166096850201
"AT1G02640",FALSE,0.0717155919092948,0.173224641434895,5.80351683078802
"AT1G02650",FALSE,0.0071657346952527,0.00568015435641278,10.5176652461208
"AT1G02660",TRUE,0.0435111895385715,0.0348371093526106,4.28963262196469
"AT1G02670",TRUE,0.00536453966393366,0.00419992103636531,12.0805887966958
"AT1G02680",FALSE,0.128693221641982,0.0837421409279704,2.2486214903212
"AT1G02690",TRUE,0.057858853481552,0.0517197599681272,3.93059617158983
"AT1G02700",FALSE,0.0044668914953313,0.00428707453020637,14.6580133755054
"AT1G02705",FALSE,0.0166584800186698,0.0240417959683132,9.30782225647381
"AT1G02720",FALSE,0.092600371186843,0.0744561777811602,2.94671165870827
"AT1G02730",FALSE,0.00980208100422574,0.0139858730577117,12.0649771530015
"AT1G02740",FALSE,0.025716610394036,0.02113262977745,5.65279254042112
"AT1G02750",TRUE,0.196618065431347,0.148257660798659,1.95832673584999
"AT1G02770",FALSE,0.00154761686496985,0.00136539186301994,23.8761996325378
"AT1G02780",FALSE,1.97307860396638,1.29037921611172,0.575723944902262
"AT1G02800",FALSE,5.92882264137441e-05,4.13580292770579e-05,108.470454373198
"AT1G02810",FALSE,0.0678047501402281,0.0722606401072748,3.96452154409697
"AT1G02813",FALSE,0.000193760084686159,0.000180243640781005,69.2892180144491
"AT1G02816",FALSE,0.386988259787744,0.26153742571631,1.32150597933087
"AT1G02820",FALSE,0.00924183566399525,0.0155176568248804,13.4789117487912
"AT1G02830",FALSE,0.000191412224568279,5.73880713120877e-05,39.5768426331694
"AT1G02840",TRUE,0.36161733401479,0.227426689261256,1.31877733483042
"AT1G02850",FALSE,0.0397086639255753,0.0365949318782369,4.81753853135525
"AT1G02860",FALSE,0.21887988686208,0.271566006763843,2.38084897504908
"AT1G02870",TRUE,0.160539105153222,0.126029766140061,2.21134104660065
"AT1G02880",FALSE,0.342186276317754,0.311243347810508,1.63037478956591
"AT1G02890",TRUE,0.0565636281935292,0.0498320453838016,3.94654535124567
"AT1G02900",FALSE,0.14086369839816,0.250845416027105,3.55552713864658
"AT1G02910",TRUE,0.0562458831002621,0.0409385770545518,3.59729150222252
"AT1G02920",FALSE,0.0791552662480011,0.219616741640115,5.92042532761368
"AT1G02930",FALSE,0.110338423522572,0.226362435620769,4.31196676182551
"AT1G02950",FALSE,0.00631737116301751,0.0164247137615464,20.286751584676
"AT1G02960",TRUE,0.0538912917924066,0.03613170566922,3.52716387634554
"AT1G02970",TRUE,0.0107879903944734,0.00554618755918627,6.90329964919666
"AT1G02980",FALSE,0.0151508242999517,0.0113099070071889,7.01929112600332
"AT1G02990",TRUE,0.0606114304890266,0.0507689773231433,3.71744604323099
"AT1G03000",TRUE,0.0239106464428699,0.0197883762141334,5.88320201808809
"AT1G03010",FALSE,0.0117768709823759,0.0114092085839551,9.06980276175732
"AT1G03020",FALSE,0.000143287302365349,0.000162045248803889,88.8403875849892
"AT1G03030",TRUE,0.0846839896279184,0.0538408069894998,2.74002465108731
"AT1G03040",FALSE,0.238993726454335,0.201273318578075,1.877182957466
"AT1G03050",FALSE,1.94708252960595e-05,4.30709572567797e-06,106.587899070273
"AT1G03060",TRUE,0.133982373432672,0.0954547346948755,2.30595628863316
"AT1G03070",FALSE,0.0745472365845123,0.104843705877179,4.3434980674827
"AT1G03080",FALSE,0.319611681208874,0.238795519193185,1.52894000108085
"AT1G03090",TRUE,0.191595133833007,0.177444338170842,2.19860189877511
"AT1G03100",TRUE,0.00251230314864095,0.0016898321259583,16.3625029757367
"AT1G04163",FALSE,0.000541434682255621,0.000364714138623993,35.2720115664922
"AT1G03103",FALSE,0.00215622695980526,0.00161718422372156,18.6502765570202
"AT1G03106",FALSE,0.00608190849452098,0.00481327314107143,11.4072345679506
"AT1G03110",TRUE,0.0581233407056103,0.0362636915213718,3.27631339900602
"AT1G03120",FALSE,0.002258211329687,0.00186969460552023,19.1478825764771
"AT1G03130",FALSE,0.0183373806412221,0.0134228938053046,6.3180895500765
"AT1G03140",FALSE,0.201191761365376,0.132465029880108,1.80900775295325
"AT1G03150",FALSE,0.32581919426172,0.195712608477917,1.35779041108811
"AT1G03160",TRUE,0.0100733915908123,0.00732563569170067,8.49663459833944
"AT1G03165",FALSE,0.000535837923358132,0.000280623792459159,31.2628666159841
"AT1G03170",FALSE,0.00127760725086001,0.00123199838147224,27.4731021367398
"AT1G03180",TRUE,0.0555026846129461,0.0326606148541681,3.2561034024357
"AT1G03190",TRUE,0.0608798004308322,0.0465826390884005,3.54518435903123
"AT1G03200",FALSE,0.0128352800704798,0.0117225907137529,8.43541495956688
"AT1G03210",TRUE,0.119796191799803,0.0818569653431234,2.38827761230742
"AT1G03220",FALSE,1.5590361029209,2.00784531533079,0.908885036574709
"AT1G03230",FALSE,0.769284013386563,0.956607303419193,1.27139394489783
"AT1G03240",FALSE,0.0103004018135949,0.0110938688518624,10.225565786086
"AT1G03250",FALSE,0.117218258635096,0.0799398698624908,2.41205081627743
"AT1G03260",TRUE,0.0951411488805857,0.0592162322430069,2.55771407895232
"AT1G03270",TRUE,0.0155408847222858,0.0131979399522112,7.39226172940772
"AT1G03280",TRUE,0.0950339505796948,0.0683452606436009,2.75090389794056
"AT1G03290",TRUE,0.18274056694123,0.141384101429555,2.05762069866071
"AT1G03300",TRUE,0.000301727584785427,0.000103399574366481,33.7011219357339
"AT1G03310",TRUE,0.00911361986287552,0.0075007125441661,9.50299172661268
"AT1G03330",FALSE,0.439892664600716,0.264360078085255,1.16882963876101
"AT1G03340",FALSE,0.000146148440756351,4.56260370285103e-05,46.2181106548532
"AT1G03350",FALSE,0.212075364936921,0.146733749610876,1.80623720966695
"AT1G03360",TRUE,0.0522129381182274,0.0356044261348378,3.61388112431413
"AT1G03365",TRUE,0.0911944257126119,0.0643680170255128,2.78206179504017
"AT1G03370",TRUE,0.0890059871901506,0.0704540326945613,2.98217899456024
"AT1G03380",TRUE,0.0533286884506156,0.0418027296890073,3.83390562390523
"AT1G03400",FALSE,0.000536680532084089,0.000303941165156081,32.4847044851028
"AT1G03410",FALSE,0.106242220038942,0.094304745799284,2.89047779376507
"AT1G04183",FALSE,0.0948241012691439,0.0693620318448348,2.77742389845509
"AT1G03430",FALSE,0.0467288280464719,0.0334226914463894,3.91233307066327
"AT1G03440",FALSE,0.00291355546327752,0.00274868530772823,17.9944766701073
"AT1G03445",FALSE,0.00589420073070096,0.00688354331350374,14.0760597871364
"AT1G03457",TRUE,0.0400798949381853,0.0306227091954695,4.36611560463636
"AT1G03470",FALSE,0.0426869325617904,0.0381869355903513,4.57785946667959
"AT1G03475",TRUE,0.109873700092114,0.072836970979408,2.45630441247847
"AT1G04187",FALSE,0.000638061438270672,0.000410525357363234,31.7546620723644
"AT1G04193",FALSE,0.00179457590613622,0.00154450429694749,21.8994257975968
"AT1G03510",TRUE,0.00301920976268914,0.00186670859962816,14.3101760600796
"AT1G03520",TRUE,0.056494059635609,0.0454670388103242,3.77437938137894
"AT1G03530",TRUE,0.0120614053439259,0.00827549535957954,7.54221809988827
"AT1G03540",TRUE,0.000226368974536677,0.000170521874570923,57.6863612943221
"AT1G03550",TRUE,0.0526210671463245,0.0428448082151354,3.93359325253831
"AT1G03545",FALSE,0.00158557342387543,0.00101703539498289,20.1132233296891
"AT1G03560",TRUE,0.0150547974379465,0.00997725080537283,6.63484113115167
"AT1G03590",FALSE,0.292432064910172,0.207396407578814,1.55731197756032
"AT1G03600",FALSE,0.0332769426159621,0.023852698028836,4.64114714025971
"AT1G03610",FALSE,0.206584192863332,0.159938784437966,1.93588612799431
"AT1G03620",FALSE,0.00227573942936365,0.00203539412358659,19.8244763258391
"AT1G03650",FALSE,0.0185395453360925,0.00964970771750583,5.29856175279088
"AT1G03660",FALSE,0.00362314215649997,0.00441705669433885,18.3434538992994
"AT1G03680",FALSE,0.0561310917871511,0.0401790080756361,3.57105151954993
"AT1G03687",TRUE,0.0496544050403265,0.0290788303163729,3.43424033020188
"AT1G03700",FALSE,0.00262761539867175,0.00235507024878968,18.4688619364531
"AT1G03710",FALSE,0.00303555388119584,0.00325177040779101,18.785466796576
"AT1G03720",FALSE,0.000112926758628204,0.000154361783261884,110.020352208385
"AT1G03730",FALSE,0.204929475672783,0.144392655848392,1.85424929855621
"AT1G03740",TRUE,0.13884960229772,0.1359292033651,2.65528869028336
"AT1G03750",TRUE,0.0302153819304408,0.022882073762639,5.00633148709201
"AT1G03760",FALSE,0.0549940478385928,0.0329389752747188,3.30019312320309
"AT1G03770",TRUE,0.0484350058369626,0.0307170792884614,3.6185168804667
"AT1G03780",FALSE,0.00618755774213516,0.00741169474609211,13.9135994772467
"AT1G03790",FALSE,0.105163588089724,0.180739164266924,4.04259970022518
"AT1G03800",FALSE,0.00764786083117068,0.00470043201568532,8.96455861884826
"AT1G03820",FALSE,0.0132949574754442,0.018327722113163,10.1828018583643
"AT1G03830",TRUE,0.0157984829715159,0.0103943571774027,6.45332342908497
"AT1G03840",FALSE,0.0214007889812869,0.016416343361947,5.98698856752914
"AT1G03850",FALSE,0.250117585438446,0.346021354450804,2.35183702621564
"AT1G03860",TRUE,0.392562871592928,0.277693114283733,1.34237338745937
"AT1G03870",FALSE,0.504045921088458,0.606800893337852,1.54544303322723
"AT1G03880",FALSE,0.000190467655280798,6.87977327330133e-05,43.5477606752872
"AT1G03890",FALSE,4.82195245424037e-05,9.55825379893918e-06,64.1159904063615
"AT1G03900",TRUE,0.854067609769794,0.467801150817847,0.800826417685795
"AT1G03905",TRUE,0.0548111058578049,0.0333793081879763,3.33326698880134
"AT1G03910",TRUE,0.201925476352616,0.139023705119124,1.84651701244733
"AT1G03920",FALSE,0.0181553761857622,0.0273659936421996,9.11171985797031
"AT1G03930",TRUE,0.0359605998192431,0.0282788821003767,4.67631966937742
"AT1G04223",FALSE,0.00614408127564866,0.00477533512648144,11.2472144414627
"AT1G03940",TRUE,0.000250160976536457,0.00015614335891634,49.9507709059312
"AT1G04227",FALSE,0.00148398582799741,0.00133429867038472,24.614826171617
"AT1G03950",FALSE,0.0467332196208865,0.0388991220956428,4.22030849243189
"AT1G03960",TRUE,0.0180658924483603,0.0125972476990399,6.21267183625688
"AT1G03970",FALSE,0.172896015507637,0.122108889350255,2.02110397276372
"AT1G04233",FALSE,0.000332352688778131,0.000245592791420619,47.1529220572253
"AT1G03980",FALSE,0.000841280924411583,0.000562591018179841,28.1939130165696
"AT1G03982",FALSE,0.000764757962854211,0.000569728874430621,31.2111741968065
"AT1G03990",FALSE,0.000712534206944889,0.000757027476082768,38.6144721604919
"AT1G04000",FALSE,0.181630769956191,0.14553416481826,2.10035669273647
"AT1G04010",TRUE,0.0330568647232949,0.0224124331779738,4.52879688664709
"AT1G04020",TRUE,0.0186316769332256,0.014727310675268,6.51343043506704
"AT1G04030",TRUE,0.0133294391433944,0.0109883469779611,7.86419558736206
"AT1G04040",FALSE,0.904418841194157,1.19853820243354,1.2104764358898
"AT1G04050",TRUE,0.010396665339043,0.00715095146698266,8.13369439371376
"AT1G04070",FALSE,0.175796808075647,0.111732831186324,1.90142594842175
"AT1G04080",TRUE,0.151262103463567,0.106964115588231,2.1621654179312
"AT1G04090",FALSE,0.0029553567091547,0.0016555752323354,13.7678001406889
"AT1G04100",FALSE,0.0717250380095038,0.064989284796292,3.55426734714813
"AT1G04105",FALSE,0.000205206139067826,0.000180545413745245,65.4791270956979
"AT1G04110",TRUE,0.000235978353958794,0.000194691707104387,59.129139545352
"AT1G04120",TRUE,0.207478633472,0.141904563123277,1.81561934572827
"AT1G04243",FALSE,0.000106478342482819,7.93384759500706e-05,83.652831345262
"AT1G04130",TRUE,0.0481762765292216,0.0302071083648908,3.60762465075157
"AT1G04140",TRUE,0.16322874754536,0.122476105627829,2.14402100598515
"AT1G04150",FALSE,0.000219244023360837,0.000242571244113662,71.0381911729739
"AT1G04160",TRUE,0.0335669217781782,0.0254437101286913,4.75202485005074
"AT1G04170",TRUE,0.256211317159417,0.167657861587662,1.59813569649814
"AT1G04180",FALSE,0.0487622387608819,0.0484807541465347,4.51545009531
"AT1G04190",TRUE,0.130470599281851,0.0841222422689121,2.22301689270023
"AT1G04200",TRUE,0.0795832832434256,0.0585871680581746,3.04144103247411
"AT1G04210",TRUE,0.0952468065745795,0.0669977091535503,2.71756257480839
"AT1G04247",FALSE,0.000594486359181618,0.000529570235266695,38.7097075055542
"AT1G04230",TRUE,0.0583926189663138,0.0409222185371435,3.46434895509175
"AT1G04240",FALSE,0.0551193263534877,0.0899366433260567,5.44082097502375
"AT1G04250",FALSE,1.18791910647259,1.06530192419111,0.868859368273573
"AT1G04260",FALSE,0.149885106987736,0.101623235671194,2.12685570784917
"AT1G04270",FALSE,1.13658847326935,0.941699095668976,0.853793470888566
"AT1G04280",FALSE,0.0313371418143376,0.0283818429345312,5.37602046376234
"AT1G04290",FALSE,0.278270592325664,0.186753589810859,1.55298466347722
"AT1G04295",FALSE,0.00531326139683948,0.0035679845620786,11.242173950392
"AT1G04300",TRUE,0.148673821594675,0.110508010229393,2.2359514776115
"AT1G04310",TRUE,0.0325370165159079,0.0252003873676418,4.87894452999283
"AT1G04330",FALSE,0.0110013782116013,0.0167942559497065,11.7796744577054
"AT1G04340",TRUE,0.293505037393071,0.195552097390644,1.50666146172381
"AT1G04350",FALSE,2.42520168353445e-05,7.1977775389787e-06,110.62450715302
"AT1G04360",FALSE,0.00530351472520891,0.00346746531684274,11.1030497010676
"AT1G04370",TRUE,0.000206118500575385,0.000323588454889926,87.2729255680125
"AT1G04380",FALSE,0.00027174149620719,0.000193062529441687,51.1320298334345
"AT1G04390",TRUE,0.0267597737269898,0.0209358042583074,5.40707492714969
"AT1G04400",TRUE,0.236976425081483,0.165526988986404,1.71683778911275
"AT1G04410",TRUE,1.90681597412186,0.73108194488853,0.448408924647108
"AT1G04420",TRUE,0.015552728326816,0.0084052533693389,5.89479652524174
"AT1G04425",FALSE,0.00253341057460011,0.00211158471022698,18.1383874840479
"AT1G04430",TRUE,0.280555667428606,0.221866738367269,1.67890859818363
"AT1G04440",TRUE,0.256126889113832,0.191321519578375,1.70775960316732
"AT1G04445",FALSE,0.0117464905598926,0.00847468627241403,7.83706918914255
"AT1G04470",FALSE,0.000361018492291164,0.00026199684858935,44.8351457173874
"AT1G04263",FALSE,0.000554283584583331,0.00043289168837761,37.5368311463793
"AT1G04480",FALSE,0.88664757489307,0.714102801941615,0.953079960208268
"AT1G04277",FALSE,2.2923891436353e-05,6.45532062436846e-06,110.833376953563
"AT1G04490",FALSE,0.0140398073491331,0.014205880538261,8.48932051207318
"AT1G04500",FALSE,0.000145061139517943,8.8419170348922e-05,64.8219562006857
"AT1G04510",TRUE,0.114908434874381,0.0744469771846962,2.37449699847182
"AT1G04520",FALSE,0.0214501187018719,0.0167513798875659,6.03386506691536
"AT1G04530",FALSE,0.139511316213558,0.0943037865385441,2.201177827444
"AT1G04540",FALSE,0.000548840899929658,0.000606831566754641,44.8835928740685
"AT1G04550",FALSE,0.0557773485513127,0.0629335195508619,4.49762398707882
"AT1G04555",FALSE,0.082220397851655,0.0617220897799592,3.02162619657206
"AT1G04560",FALSE,0.00145178420545701,0.00138635718622926,25.6469368083456
"AT1G04570",FALSE,0.0061001365848848,0.00647299842806514,13.1890401884378
"AT1G04580",FALSE,0.00103150661651008,0.000676162532929561,25.2088789632624
"AT1G04590",TRUE,0.079058164883184,0.0499546175131389,2.82709947438661
